section_name,thread_title,post_ID,post_date,post_username,post_text,post_order,replier_post_ID,user_birthday,user_location,user_gender,user_occupation,user_messages_count,user_reaction_score,user_car,user_about,user_member_type
Mercedes-Benz,Who Designed the original G-class?,post-209443,"Jul 17, 2007",abunawafff,"hi guys,i heard that they stuck with the boxy shape  becouse having it like that with flat glass  its the esiest designe for armor plating the car and windows,hope that answeres allittle",#12,,"Feb 9, 1977
										
											(Age: 46)",in the middle,NA,NA,125,19,"too many..lool,mainly lambo's",lambo crazy,NA
Mercedes-Benz,Who Designed the original G-class?,post-213403,"Jul 29, 2007",bensmatt,"I thought the 460/461 G's engines are mostly also used in t1/sprinter van(with GVW up to 4.6 ton). But I do agree that early to mid 90's m103/m104s for 463 are not that suitable. In any case, G's engine choice are comparably suitable. Take a look at toyota LC80 or Nissan patrol. Their big 6 cylinders are lifted from midibus and medium truck. Not that there is anything performance wise wrong with them. It is just that they are way overkill and weighs too much for the application. I think the lastest toyota 1HD-FTE 4.2l turbo diesel weighs close to 400kg.",#18,post: 209638,NA,NA,NA,NA,13,8,,,NA
Mercedes-Benz,S73 T AMG: Pagani power in an S-Class wagon,post-208570,"Jul 15, 2007",Kev,"Whoa.... I posted those pictures here awhile back... they are putting their own watermark on those photos? jeez...,The photo credit should go to the car dealer that was selling it...",#5,,,Toronto,NA,Engineer-in-training,17,15,,,NA
Mercedes-Benz,Lotus Tweaks Mercedes’ Electric S-Class,post-206803,"Jul 10, 2007",YoUhimhER,"good news, i hope more german makes follow suit.",#6,,"Feb 15, 1985
										
											(Age: 38)",NA,NA,NA,821,221,,Have you passed through this night?,NA
Mercedes-Benz,***Testdrove a 2007 Mercedes-Benz C200 Kompressor 6-speed M/T (W204)***,post-204745,"Jul 4, 2007",spykeyz,"great review as always .. thank u christian.,interesting point u mentioned regarding suspension .. w211 has option called ""comfort suspension"" only for avantgard where u get the same suspension in elegance/classic .. w204 has option called ""higher ground clearance suspension"" any idea if it's the same thing ?",#4,,NA,NA,NA,NA,6,4,,,NA
Mercedes-Benz,Do you have more information about these W126?,post-200726,"Jun 24, 2007",espejor,"Shot with,at 1969-12-31,Hello!! Do you have more photos about these models of AMG? What are the differences between these models and the original models?,Regards!!",#1,,NA,NA,NA,NA,20,10,,,NA
Mercedes-Benz,ASMA CLS Shark.,post-3670,"Oct 10, 2005",Nicholai_AMG,how to ruin a beautifull masterpiece,#3,,NA,NA,NA,NA,260,6,,,NA
Mercedes-Benz,Mercedes MLK to be unveiled at next year Geneva Motor Show,post-193745,"Jun 4, 2007",woozer,"According to “carscoop”, it appears like GLK/MLK will be unveiled sooner than we expected.,I mean, if they’re showing it to the press in less than a month, how longer can it take to unveil it to the public? Maybe in Frankfurt?,Even if not, it won’t take much until we see very accurate photoshops.,car scoop",#10,,NA,NA,NA,NA,23,6,,,NA
Mercedes-Benz,Vote for your FAVORITE Mercedes SL-Class!,post-193507,"Jun 4, 2007",Itzkirb,R230 all the way!,#27,,,SF Bay Area,NA,Video Game Producer,232,"1,240",,-Kirby '08 BMW M3 '07 SL550 50th Edition - ITZGONE! '06 Lamborghini Gallardo '05 BMW M3 - ITZGONE! '04 Cayenne S '03 911 Carrera,NA
Mercedes-Benz,R-Class Updates and Changes.,post-185372,"May 11, 2007",astonmartin,"Agreed.,So, with a small middle seat that hardly fits anyone,( i rather take the 6-seater version w/ the arm rest),Little styling changes (still looks rather bland with hardly any appeal),Smaller engine capacity / Less expensive (not much),i doubt it will add much sales",#9,post: 185340,,Singapore,NA,NA,92,25,,,NA
Mercedes-Benz,Special G's,post-104803,"Oct 22, 2006",Galadari,"The G65 is my uncle's G its 730hp or sumthign like that, and the G 55 37D is my dads car its a 680hp car we have a black G55 thats 710hp",#19,,NA,NA,NA,NA,9,2,,,NA
Mercedes-Benz,CL63 Ordering Info,post-173281,"Apr 5, 2007",al e,"Does anyone know when the ordering info for the CL63 will be available?,Thanks,,Al E",#1,,"Jan 23, 1940
										
											(Age: 83)","Arlington,Texas",NA,Retired,19,13,,"Mercedes, Corvettes, UNT",NA
Mercedes-Benz,AutoExpress - Mercedes Ocean Drive First Drive!,post-181977,"Apr 30, 2007",Brendan Moore,"I agree with your statement regarding the high degree of difficulty in coming up with a look that is both different and beautiful at the same time. Actually, it's even more difficult than that - the Maybach is so expensive and the styling, the presence, the materials, etc. all must reflect this reality as well.,So, a Maybach needs to look:,Different,Wonderful,Expensive,That's a tough design brief for a saloon these days. Maybe they just need to pick a designer's vision for the brand and simply roll the dice. Can it be worse than the results so far?",#25,post: 180365,,"San Francisco, CA",NA,Editor,149,88,,,NA
Mercedes-Benz,EPA Rule Paves Way to 50-State Diesel,post-171848,"Apr 2, 2007",TagMan,"Thanks, merc1 -,This is terrific news, especially for those of us in California and the other ""strict"" states, as we will also be able to enjoy the benefits of the new generation diesels.,BTW, from what I understand, the brand new C-Class, which I expect to be a grand-slam hit with buyers, will most likely offer a diesel that does NOT require the additive.  This is probably due to the fact that it will be a four-cylinder diesel, and the special catalyst at the exhaust will be sufficient to generate enough ammonia on its own, thus eliminating the need for the additive.  A nice feature for the upcoming C-Class, IMO.  Let's hope it comes our way.,TagMan",#2,,,California,NA,NA,22,11,,,NA
Mercedes-Benz,C Class Marketing Campaign,post-168896,"Mar 26, 2007",Murrajw,Wow! Check this out,#1,,NA,NA,NA,NA,2,8,,,NA
Mercedes-Benz,Purple W221!!! What were they thinking,post-160814,"Mar 7, 2007",obaidan,"The car in the picture holds Saudi Arabia license plate # 99 which is only issued in Saudi Arabia. Usually seeing a local car in Europe means one of either two things:,Who knows, could have been custom painted for a princess hence the color.",#26,,NA,NA,NA,NA,1,0,,,NA
Mercedes-Benz,Read this and weep...,post-149828,"Feb 10, 2007",JRB11784,Damn....My new ML (164) does that share any parts with Jeep?,#10,,,33301,NA,NA,72,51,,"Cars,Mercedes-Benz Engineered like no other car in the world.",NA
Mercedes-Benz,My father owns a S-Class,post-146590,"Feb 2, 2007",rightnow,"Hello guys,,Just wanted to know your opinion on this:,My father has a S-Class 500 -99 model. It has run 5000 miles and been unregistered and put in his garage since -03. Because he has gotten a dog an all that,He took the car out for a month ago, and saw that it has become some corrosion on the roof and on the doors. He went to a Mercedes dealer in sweden and told them what happen. I think mercedes has a life-time warranty against corrosion (atleast thats what ive heard). But they told him that this wouldnt go on warranty, cause he hasnt been in for the latest service.,The car hasnt been used?!,What do you guys think of this? Should this be tollerated on a luxuary car? Should you really get corrosion on a car that has been in a garage for 3 years, and never driven in the winter? Should you be punished for not using the car?,Thanks guys!",#1,,"Feb 7, 1984
										
											(Age: 39)",NA,NA,NA,238,11,,,NA
Mercedes-Benz,W204 vs W203 pics,post-143255,"Jan 23, 2007",arthurz,"Thanks for getting these pictures first of all.  Look at the 204 doorarches, big inmprovement.  Not so much when it comes to the front fender, the cutlines look terrible in white.  As for the sportkit, it looks better on the 203.  I think it looks tacky on the 204, or rather the 204 doesn't need it.  It's pretty evolutionary while matching well with the S-class.",#17,,NA,NA,NA,NA,10,0,,,NA
Mercedes-Benz,Is Diamond Black a good color?,post-141190,"Jan 18, 2007",saler13,"Diamond Black is a very nice colour, the blue really shines through under the sun and lights. 2006 is going to be one of the most reliable Benzs ever.",#12,,,"Thunder Bay, Ontario",NA,Sales Consultant,8,12,SLR Stirling Moss,"17 years working with Mercedes-Benz,F1 Racing, football, sailing, swimming, biking",NA
Mercedes-Benz,W204 vs W203 pics,post-144973,"Jan 29, 2007",Mercedes-AMG,"Yeah, that's a real evolution. From all perspectives it looks light years better!",#22,,NA,NA,NA,NA,3,0,,"Greetings from Germany,Have you found a mistake in my text?,You can have it!,Hast Du einen Fehler gefunden? Du darfst ihn behalten!",NA
Mercedes-Benz,Mercedes-Benz S65 AMG Review,post-125372,"Dec 10, 2006",hampton,"who was comparing it to the M5??? the S65 can but the M5 in it's trunk!,hampton",#18,post: 121356,NA,NA,NA,NA,2,0,,,NA
Mercedes-Benz,Mercedes-Benz S65 AMG Review,post-126176,"Dec 12, 2006",CAR-NNOSSEUR,"I'm a big fan of the S65, but with so much more HP than,the S8 and 760 I can't give them but so much credit.,If BMW or Audi were to put 600 plus under the hood something tells me we wouldn't be raving about the,S65! None the less until then S65 is the king in a straight,line.",#22,,,New Jersey,NA,Construction,549,16,,"POISON KLAN (S8/S65 AMG/PORSCHE CARRERA GT/RS6/CLS 63AMG/FLYING SPUR,CAR-NNOSSEUR POISON KLAN (S8*S65AMG*RS6*CLS63AMG*PORSCHE CARRERA GT*FLYING SPUR*R8)",NA
Mercedes-Benz,Mercedes-Benz S65 AMG Review,post-133323,"Jan 2, 2007",speed lover,"the m5 has more power than the 55 amgs tho, the 65's are out of its class due to the price range",#43,,NA,NA,NA,NA,2,0,,,NA
Mercedes-Benz,550hp Barbie Benz,post-94364,"Sep 17, 2006",Chircho,"If the chassis could handle the SLR's 612 hp, it will surely be able to handle 550 with ease... It'll sure be one fast tin can!",#5,,"May 3, 1989
										
											(Age: 34)",NA,NA,NA,21,0,,,NA
Mercedes-Benz,CL-Class Collection Presented By Mercedes-Benz Accessories GmbH,post-94139,"Sep 16, 2006",RiX,"that key ring is so creative..,... so no one noticed that the dude is in his boxers???",#7,,NA,NA,NA,NA,22,10,,,NA
Mercedes-Benz,550hp Barbie Benz,post-94370,"Sep 17, 2006",enzo354,"Wow, is there a box that u can check off when u r buying that car?  Cuz thats my new dream car. JK  I really think its a diisgrace to mecedes.",#6,,,NE,NA,NA,98,22,,Car lover and drawer.,NA
Mercedes-Benz,Poll: SLK55 AMG or SL55 AMG ?!?!?!,post-1117,"Sep 30, 2005",Jono171,"I'm six feet tall and I fit in the SLK with headroom to spare, and when the roof is down, my head is nowhere near the top of the windscreen!,I'd take the SL55 if I wanted a good crusing/long distance car with all the gadgets, but since I'd prefer to drive hard, I'll take the SLK thank you very much",#12,,"Jul 12, 1984
										
											(Age: 38)",Australia,NA,NA,65,2,,Mercedes Benz - The Future of the Automobile.,NA
Mercedes-Benz,Poll: SLK55 AMG or SL55 AMG ?!?!?!,post-1037,"Sep 30, 2005",slv,I have to agree with you. There is a SL55 near where i live and it is simply,#5,,"Feb 26, 1984
										
											(Age: 39)",NA,NA,NA,51,5,,,NA
Mercedes-Benz,Poll: SLK55 AMG or SL55 AMG ?!?!?!,post-10159,"Oct 30, 2005",Ahmed,"Would pick an SLK55, more hardcore and fun for me,.",#24,,"Oct 10, 1985
										
											(Age: 37)",NA,NA,NA,409,2,,Do the BartMan !,NA
Mercedes-Benz,Mercedes E63 Second Drive (5TH Gear),post-66726,"May 22, 2006",Auto,Where can I download that episode?,#39,,,Stockholm,Male,NA,303,231,,,NA
